Date,<12,12-15,16-17,18-24,25-39,40-49,50-64,65-74,75+
2021-06-06,0.7112822175600841,21.339876275341833,3.9965089499808406,10.843016810610536,21.80778463143406,13.4730949491273,18.257653332581462,6.209173361904237,3.3616094714596407
2021-06-07,0.8887036107137104,31.071871840439396,4.046132460961874,9.950475685172076,19.69143062873818,12.01225182010993,15.83546395715382,4.223169366659945,2.2805006300510673
2021-06-08,0.883067287863744,31.850301687924848,4.27862216451539,9.974490185595355,19.41388528221187,11.987932483006189,15.599786145268462,4.002596807454365,2.00931795615978
2021-06-09,1.05298171574691,30.57950375767907,4.224192592746588,10.40903090340218,18.889431722503456,11.72582975582882,15.748365435589326,4.732908537155806,2.6377555793478376
2021-06-10,0.6829146160543791,26.25886107405373,4.212396722009843,11.12786478477446,19.54088706030949,12.09179269290703,17.353691849493465,5.634279137378878,3.097312063018726
2021-06-11,0.9826338835842072,24.956957517860936,4.840641140930802,11.561368863904416,21.532086419362564,12.616079134902597,16.242267039626196,4.746648109068068,2.521317890760214
2021-06-12,0.7264053541009652,21.372789236386936,4.807565351590148,12.027463144019167,21.85882714539579,13.28319635671784,17.606563622156663,5.373906117086326,2.9432836725461633
2021-06-13,0.7129059695441694,22.26701713571048,4.929000871756417,11.78090032035061,21.470512640468044,13.134375024841082,17.616633854355733,5.233983131910789,2.8546710510626685
2021-06-14,0.4867653516302165,14.61128488155515,3.369897964492559,10.606344390128172,21.53858640345127,13.932851770689608,22.261658748145237,8.406223271088136,4.786387218819652
2021-06-15,0.8446972568540103,26.432059948578058,4.8006660953117635,10.980678867278195,20.922639659654077,13.067751812681252,16.636963921122184,4.226441568253569,2.0881008702668877
2021-06-16,1.1939911440692077,23.897871177222,4.533276326418324,11.67479424066614,22.09777270011267,13.049969247806606,16.437616853954243,4.649976957758226,2.4647313519925844
2021-06-17,0.5664916794189145,19.941124227047,4.56470705967218,12.213637330242216,22.1716487301263,13.751078902709036,18.20995967926881,5.530736739399651,3.0506156521159
2021-06-18,0.7526647404552986,18.548224002809363,4.61820410837996,12.33470300235002,22.378489559735808,13.365795690951249,18.356804788459037,5.893705114075505,3.751408992783762
2021-06-19,0.7116899823122689,18.92426435118186,4.610226724553787,13.167229458112237,23.046952886316127,13.460684997588038,17.642547033285094,5.4455700273355845,2.9908345393150024
2021-06-20,0.7973239813874683,19.010155498940016,4.5260594130948,12.079873590927118,23.172228209073296,14.059894811372663,18.359007580806917,5.255486274192242,2.739970640205477
2021-06-21,0.8641527677060673,19.144307469180568,4.757012788194804,13.314801385867376,24.477422102512747,13.970901389320534,17.23557443281881,4.2258019959252735,2.010025668473819
2021-06-22,0.42448984246266824,16.233814364804687,4.597832222456624,12.760352819764291,24.114101957385667,15.237161249123368,19.151077331843293,5.061663635275134,2.4195065768842614
2021-06-23,0.6491761375512861,14.532408043334147,4.119610852648363,12.53680356897571,23.245522356861738,14.401020048613558,19.915433908852563,6.808884217315743,3.791140865846885
2021-06-24,0.6014332628166771,14.92063342489505,4.173282511083993,12.9231588320934,23.12844239857145,13.84215262694176,19.352346131556754,6.875373981709644,4.183176830331272
2021-06-25,0.939809461565532,21.892124578955308,6.081582122567995,14.285669398220302,23.657998592328187,12.927957367653717,14.39250163390478,3.796000703835906,2.026356140968277
2021-06-26,0.6922967455639092,15.749249878236748,4.539013346855903,12.802679392847336,24.080461958754828,14.2181396178538,19.13757543809717,5.614538632523516,3.1660449892667946
2021-06-27,0.3933790791472422,8.010711853753078,4.10756377350584,12.03224032266513,26.34042218846577,16.029018909433766,23.377507726153684,6.390969566811587,3.3181865800639048
2021-06-28,0.4128257419973468,8.972984592930342,4.546740246479172,13.332758196408315,26.97071610204249,16.085636945287508,21.925586710377072,5.052342174413573,2.70040929006418
2021-06-29,0.2987399978823494,13.047500920169613,4.945722597853106,13.141282590390906,24.401133447283105,15.55565639606117,20.108605224546597,5.272697937307457,3.2286608885056953
2021-06-30,0.3765829884828239,10.352059131475295,3.99268335244553,10.909221219524357,22.079261604427384,14.58468365159296,23.41716732312908,7.547396170912898,6.740944558009672
